NAME,SHAPE,INPUT,OUTPUT,OPS,CYCLE,LINES
_NDP_custom-call_0,0x20,1,1,1,334,6
_NDP_custom-call.1_0,0x4000,2,1,1,2296,9
_NDP_custom-call.2_0,0x20,2,1,1,340,7
_NDP_custom-call.3_0,0x20,2,2,4,354,12
_NDP_custom-call.4_0,0x3b00,3,1,6,2186,15
_NDP_custom-call.5_0,0x162000,5,1,6,218398,17
_NDP_custom-call.6_0,0x162000,3,1,4,187451,13
_NDP_custom-call.7_0,0x162000,2,1,2,178515,10
_NDP_custom-call.8_0,0x162000,2,1,2,178898,10
_NDP_custom-call.9_0,0x162000,2,1,2,191463,11
