NAME,SHAPE,INPUT,OUTPUT,OPS,CYCLE,LINES
_NDP_custom-call.507_0,0x8d9c00,3,1,4,0,18
_NDP_custom-call.508_0,0x480000,2,1,1,258470,8
_NDP_custom-call.509_0,0x480000,2,1,1,258076,8
_NDP_custom-call.510_0,0x480000,2,1,1,257648,8
_NDP_custom-call.511_0,0x480000,2,1,1,257148,8
_NDP_custom-call.512_0,0x480000,2,1,1,257541,8
_NDP_custom-call.513_0,0x480000,2,1,1,0,8
_NDP_custom-call.514_0,0x480000,2,1,1,256654,8
_NDP_custom-call.515_0,0x480000,2,1,1,258238,8
_NDP_custom-call.516_0,0x480000,2,1,1,258443,8
_NDP_custom-call.517_0,0x480000,2,1,1,249891,8
_NDP_custom-call.518_0,0x480000,2,1,1,257865,8
_NDP_custom-call.519_0,0x480000,2,1,1,0,8
_NDP_custom-call.520_0,0x480000,2,1,1,0,8
_NDP_custom-call.521_0,0x480000,2,1,1,257620,8
_NDP_custom-call.522_0,0x480000,2,1,1,0,8
_NDP_custom-call.523_0,0x480000,2,1,1,0,8
_NDP_custom-call.524_0,0x480000,2,1,1,0,8
_NDP_custom-call.525_0,0x480000,2,1,1,0,8
_NDP_custom-call.526_0,0x480000,2,1,1,0,8
_NDP_custom-call.527_0,0x480000,2,1,1,250555,8
_NDP_custom-call.528_0,0x480000,2,1,1,0,8
_NDP_custom-call.529_0,0x180000,5,2,10,0,38
_NDP_custom-call.530_0,0x120000,12,6,15,0,71
_NDP_custom-call.531_0,0x180000,4,3,5,612719,26
_NDP_custom-call.532_0,0x180000,6,5,7,0,40
_NDP_custom-call.533_0,0x600,20,12,24,2341,136
_NDP_custom-call.534_0,0x1800,20,12,24,5051,130
_NDP_custom-call.535_0,0x600,24,14,33,2293,159
_NDP_custom-call.536_0,0x20,9,4,20,642,53
